2231.6100	412.49	2.00	0.06	-9.37	0.06	-0.03	0	1	0	1.0
2231.6410	412.55	2.09	0.07	-9.35	0.26	0.03	0	1	0	1.0
2231.6720	412.61	2.05	0.07	-9.35	0.43	0.07	0	1	0	1.0
2231.7030	412.67	1.74	0.07	-9.35	0.12	0.03	0	1	0	1.0
2231.7340	412.71	1.22	0.07	-9.36	-0.54	-0.08	0	1	0	1.0
2231.7650	412.76	1.46	0.06	-9.36	-0.05	-0.00	0	1	0	1.0
2231.7960	412.80	1.36	0.06	-9.37	-0.08	-0.02	0	1	0	1.0
2231.8270	412.84	1.34	0.05	-9.38	-0.26	-0.08	0	1	0	1.0
2231.8580	412.89	1.56	0.04	-9.38	-0.24	-0.11	0	1	0	1.0
2231.8890	412.96	2.03	0.05	-9.37	0.22	-0.02	0	1	0	1.0
2231.9200	413.02	2.15	0.06	-9.37	0.29	0.00	0	1	0	1.0
2231.9510	413.07	0.92	0.10	-9.32	1.38	0.41	0	1	0	1.0
2231.9820	412.88	-7.53	0.06	-9.37	-2.56	0.10	0	1	0	1.0
2232.0130	412.57	-9.31	-0.05	-9.47	-2.72	-0.06	0	1	0	1.0
2232.0440	412.34	-7.03	-0.10	-9.52	-1.34	-0.07	0	1	0	1.0
2232.0750	412.17	-5.13	-0.12	-9.55	-0.59	-0.12	0	1	0	1.0
2232.1060	412.08	-2.56	-0.11	-9.53	0.96	0.05	0	1	0	1.0
2232.1370	412.02	-1.50	-0.08	-9.51	0.76	-0.01	0	1	0	1.0
2232.1680	412.00	-0.38	-0.05	-9.48	1.21	0.08	0	1	0	1.0
2232.1990	412.00	-0.10	-0.03	-9.45	0.95	0.07	0	1	0	1.0
2232.2300	412.01	0.20	-0.01	-9.44	0.51	0.00	0	1	0	1.0
2232.2610	412.02	0.51	-0.00	-9.43	0.45	-0.00	0	1	0	1.0
2232.2920	412.05	0.93	0.01	-9.41	0.46	0.01	0	1	0	1.0
2232.3230	412.08	0.88	0.02	-9.40	0.03	-0.05	0	1	0	1.0
2232.3540	412.11	1.17	0.03	-9.39	0.11	-0.03	0	1	0	1.0
2232.3850	412.15	1.29	0.04	-9.39	0.30	0.01	0	1	0	1.0
2232.4160	412.18	1.19	0.04	-9.39	0.19	-0.01	0	1	0	1.0
2232.4470	412.22	1.16	0.04	-9.39	-0.19	-0.08	0	1	0	1.0
2232.4780	412.26	1.36	0.03	-9.39	-0.01	-0.07	0	1	0	1.0
2232.5090	412.31	1.68	0.03	-9.39	0.24	-0.04	0	1	0	1.0
2232.5400	412.37	1.75	0.08	-9.34	4.99	1.00	0	1	0	1.0
2232.5710	412.08	-11.67	0.01	-9.42	-4.28	-0.07	0	1	0	1.0
2232.6020	411.71	-13.19	-0.09	-9.51	-5.67	-0.48	0	1	0	1.0
2232.6330	411.42	-8.29	-0.14	-9.56	-0.74	0.03	0	1	0	1.0
2232.6640	411.22	-4.94	-0.15	-9.58	1.41	0.19	0	1	0	1.0
2232.6950	411.08	-3.97	-0.16	-9.59	0.40	-0.10	0	1	0	1.0
2232.7260	411.02	-1.83	-0.12	-9.55	0.69	-0.09	0	1	0	1.0
2232.7570	411.00	-0.55	-0.08	-9.51	1.54	0.08	0	1	0	1.0
2232.7880	410.99	-0.27	-0.06	-9.48	1.01	0.02	0	1	0	1.0
2232.8190	411.00	0.30	-0.04	-9.46	0.55	-0.05	0	1	0	1.0
2232.8500	411.02	0.63	-0.01	-9.44	0.48	-0.04	0	1	0	1.0
2232.8810	411.05	1.07	0.00	-9.42	0.58	-0.01	0	1	0	1.0
2232.9120	411.08	0.98	0.01	-9.42	0.20	-0.06	0	1	0	1.0
2232.9430	411.11	1.02	0.01	-9.41	0.00	-0.10	0	1	0	1.0
2232.9740	411.15	1.44	0.01	-9.41	0.25	-0.07	0	1	0	1.0
2233.0050	411.21	2.14	0.03	-9.40	0.75	0.02	0	1	0	1.0
2233.0360	411.28	2.26	0.05	-9.38	0.53	0.01	0	1	0	1.0
2233.0670	411.34	1.80	0.05	-9.37	0.00	-0.04	0	1	0	1.0
2233.0980	411.39	1.71	0.06	-9.37	0.01	-0.03	0	1	0	1.0
2233.1290	411.45	1.75	0.06	-9.36	0.24	0.03	0	1	0	1.0
2233.1600	411.50	1.72	0.07	-9.35	0.25	0.05	0	1	0	1.0
2233.1910	411.43	-7.27	0.10	-9.33	-4.65	-0.24	0	1	0	1.0
2233.2220	411.12	-8.50	0.00	-9.42	-1.29	0.29	0	1	0	1.0
2233.2530	410.84	-6.97	-0.09	-9.51	0.21	0.25	0	1	0	1.0
2233.2840	410.65	-5.89	-0.11	-9.54	-0.90	-0.11	0	1	0	1.0
2233.3150	410.52	-3.87	-0.12	-9.54	0.19	-0.04	0	1	0	1.0
2233.3460	410.44	-2.25	-0.10	-9.52	0.75	0.01	0	1	0	1.0
2233.3770	410.39	-1.42	-0.08	-9.51	0.51	-0.05	0	1	0	1.0
2233.4080	410.37	-0.43	-0.06	-9.48	1.00	0.04	0	1	0	1.0
2233.4390	410.37	-0.13	-0.04	-9.46	0.55	-0.03	0	1	0	1.0
2233.4700	410.38	0.32	-0.02	-9.44	0.64	0.00	0	1	0	1.0
2233.5010	410.40	0.56	-0.00	-9.43	0.08	-0.08	0	1	0	1.0
2233.5320	410.43	1.05	0.02	-9.41	0.40	-0.00	0	1	0	1.0
2233.5630	410.46	1.06	0.02	-9.40	0.49	0.03	0	1	0	1.0
2233.5940	410.49	0.98	0.03	-9.40	0.05	-0.04	0	1	0	1.0
2233.6250	410.52	0.86	0.03	-9.40	-0.06	-0.06	0	1	0	1.0
2233.6560	410.54	0.86	0.02	-9.40	-0.06	-0.07	0	1	0	1.0
2233.6870	410.58	1.31	0.02	-9.40	0.37	-0.02	0	1	0	1.0
2233.7180	410.63	1.71	0.03	-9.40	0.47	-0.01	0	1	0	1.0
2233.7490	410.69	2.13	0.04	-9.38	0.75	0.06	0	1	0	1.0
2233.7800	410.74	1.71	0.05	-9.37	0.03	-0.03	0	1	0	1.0
2233.8110	410.79	1.47	0.06	-9.37	0.00	-0.01	0	1	0	1.0
2233.8420	410.84	1.40	0.06	-9.37	-0.13	-0.03	0	1	0	1.0
2233.8730	410.88	1.42	0.06	-9.37	0.06	0.01	0	1	0	1.0
2233.9040	410.92	1.49	0.06	-9.36	0.27	0.05	0	1	0	1.0
2233.9350	410.96	1.12	0.06	-9.36	-0.24	-0.03	0	1	0	1.0
2233.9660	410.99	0.96	0.06	-9.37	-0.24	-0.02	0	1	0	1.0
2233.9970	411.02	0.77	0.05	-9.37	-0.48	-0.07	0	1	0	1.0
2234.0280	411.05	0.85	0.05	-9.38	-0.24	-0.05	0	1	0	1.0
2234.0590	411.07	0.67	0.04	-9.39	-0.30	-0.06	0	1	0	1.0
2234.0900	411.09	0.80	0.03	-9.39	-0.26	-0.08	0	1	0	1.0
2234.1210	411.12	0.94	0.02	-9.40	-0.21	-0.10	0	1	0	1.0
2234.1520	411.16	1.40	0.02	-9.40	0.24	-0.05	0	1	0	1.0
2234.1830	411.22	2.15	0.04	-9.39	0.99	0.08	0	1	0	1.0
2234.2140	411.28	1.90	0.05	-9.38	0.26	-0.02	0	1	0	1.0
2234.2450	411.33	1.55	0.05	-9.37	-0.18	-0.06	0	1	0	1.0
2234.2760	411.38	1.49	0.05	-9.37	-0.22	-0.07	0	1	0	1.0
2234.3070	411.43	1.42	0.06	-9.37	-0.09	-0.03	0	1	0	1.0
2234.3380	411.48	1.63	0.07	-9.36	0.22	0.04	0	1	0	1.0
2234.3690	411.52	1.37	0.06	-9.36	0.14	0.04	0	1	0	1.0
2234.4000	411.56	1.02	0.06	-9.36	-0.29	-0.03	0	1	0	1.0
2234.4310	411.59	0.90	0.06	-9.37	-0.38	-0.05	0	1	0	1.0
2234.4620	411.62	1.15	0.05	-9.38	0.03	-0.01	0	1	0	1.0
2234.4930	411.65	0.85	0.04	-9.39	-0.32	-0.08	0	1	0	1.0
2234.5240	411.68	0.97	0.03	-9.40	-0.27	-0.10	0	1	0	1.0
2234.5550	411.71	1.40	0.03	-9.40	0.22	-0.04	0	1	0	1.0
2234.5860	411.77	1.98	0.03	-9.39	0.50	-0.01	0	1	0	1.0
2234.6170	411.84	2.26	0.05	-9.38	0.55	0.02	0	1	0	1.0
2234.6480	411.80	-5.87	0.10	-9.32	-2.45	0.13	0	1	0	1.0
2234.6790	411.45	-8.06	-0.01	-9.44	1.04	0.69	0	1	0	1.0
2234.7100	411.15	-8.00	-0.10	-9.53	0.02	0.26	0	1	0	1.0
2234.7410	410.94	-6.44	-0.14	-9.56	-0.85	-0.11	0	1	0	1.0
2234.7720	410.82	-4.07	-0.12	-9.55	-0.01	-0.08	0	1	0	1.0
2234.8030	410.74	-1.98	-0.09	-9.52	1.32	0.12	0	1	0	1.0
2234.8340	410.69	-1.36	-0.07	-9.50	1.12	0.08	0	1	0	1.0
2234.8650	410.65	-1.14	-0.06	-9.49	0.21	-0.09	0	1	0	1.0
2234.8960	410.64	-0.36	-0.04	-9.46	0.53	-0.02	0	1	0	1.0
2234.9270	410.64	0.01	-0.03	-9.45	0.50	-0.02	0	1	0	1.0
2234.9580	410.65	0.47	-0.01	-9.44	0.50	-0.02	0	1	0	1.0
2234.9890	410.68	0.96	0.00	-9.42	0.52	-0.01	0	1	0	1.0
2235.0200	410.71	1.05	0.02	-9.41	0.46	0.01	0	1	0	1.0
2235.0510	410.74	0.98	0.03	-9.40	0.02	-0.05	0	1	0	1.0
2235.0820	410.78	1.07	0.04	-9.39	0.05	-0.02	0	1	0	1.0
2235.1130	410.81	1.17	0.04	-9.38	0.25	0.02	0	1	0	1.0
2235.1440	410.85	1.10	0.04	-9.38	0.19	0.01	0	1	0	1.0
2235.1750	410.88	1.15	0.05	-9.38	0.01	-0.02	0	1	0	1.0
2235.2060	410.93	1.30	0.06	-9.36	-0.05	-0.00	0	1	0	1.0
2235.2370	410.95	0.59	0.05	-9.38	-0.27	-0.03	0	1	0	1.0
2235.2680	410.96	0.40	0.03	-9.39	-0.46	-0.09	0	1	0	1.0
2235.2990	410.97	0.69	0.01	-9.41	-0.38	-0.14	0	1	0	1.0
2235.3300	410.99	0.53	-0.01	-9.44	-1.15	-0.35	0	1	0	1.0
2235.3610	411.01	0.66	-0.04	-9.47	-1.03	-0.41	0	1	0	1.0
2235.3920	411.03	0.68	-0.09	-9.51	-1.56	-0.63	0	1	0	1.0
2235.4230	411.06	0.86	-0.14	-9.57	-2.17	-0.91	0	1	0	1.0
2235.4540	411.08	0.73	-0.23	-9.66	-3.71	-1.00	0	1	0	-1.0
2235.4850	411.09	-0.54	-0.40	-9.82	-7.11	0.00	0	0	1	-1.0
2235.5160	411.08	0.05	-0.64	-10.07	-8.77	0.00	0	0	1	-1.0
2235.5470	411.11	0.89	-0.98	-10.40	-12.26	0.00	0	0	1	-1.0
2235.5780	411.15	1.69	-1.45	-10.87	-17.13	0.00	0	0	1	-1.0
2235.6090	411.23	2.84	-2.08	-11.50	-22.53	0.01	0	0	1	-1.0
2235.6400	411.34	3.49	-2.85	-12.27	-25.65	0.14	0	0	1	-1.0
2235.6710	411.36	-0.48	2.72	-12.99	-20.79	0.12	0	0	1	-1.0
2235.7020	411.25	-3.70	2.17	-13.54	-15.76	0.01	0	0	1	-1.0
2235.7330	411.12	-4.69	1.77	-13.93	-10.30	0.00	0	0	1	-1.0
2235.7640	410.96	-4.75	1.55	-14.16	-4.79	0.00	0	0	1	-1.0
2235.7950	410.83	-4.29	1.51	-14.20	0.87	-0.00	0	0	1	-1.0
2235.8260	410.72	-3.15	1.64	-14.06	6.72	-0.00	0	0	1	-1.0
2235.8570	410.64	-2.48	1.95	-13.76	12.20	-0.00	0	0	1	-1.0
2235.8880	410.54	-3.65	2.43	-13.28	17.69	-0.05	0	0	1	-1.0
2235.9190	410.43	-2.78	3.01	-12.70	17.83	-0.18	0	0	1	-1.0
2235.9500	410.48	2.70	-2.83	-12.26	11.90	-0.12	0	0	1	-1.0
2235.9810	410.63	5.11	-2.53	-11.95	8.81	-0.05	0	0	1	-1.0
2236.0120	410.82	6.18	-2.33	-11.75	5.00	-0.01	0	0	1	-1.0
2236.0430	411.02	6.82	-2.25	-11.67	1.02	-0.00	0	0	1	-1.0
2236.0740	411.23	6.32	-2.28	-11.70	-2.32	0.00	0	0	1	-1.0
2236.1050	411.41	5.87	-2.41	-11.84	-5.51	0.02	0	0	1	-1.0
2236.1360	411.59	5.71	-2.64	-12.06	-8.53	0.06	0	0	1	-1.0
2236.1670	411.72	3.20	-2.89	-12.31	-7.38	0.08	0	0	1	-1.0
2236.1980	411.73	-0.35	-3.06	-12.49	-4.71	0.06	0	0	1	-1.0
2236.2290	411.65	-3.10	3.11	-12.60	-2.64	0.04	0	0	1	-1.0
2236.2600	411.52	-4.21	3.05	-12.65	-1.58	0.02	0	0	1	-1.0
2236.2910	411.38	-4.54	3.02	-12.68	-0.56	0.01	0	0	1	-1.0
2236.3220	411.26	-3.51	3.00	-12.71	-1.25	0.02	0	0	1	-1.0
2236.3530	411.16	-3.29	2.97	-12.74	-0.15	0.00	0	0	1	-1.0
2236.3840	411.05	-3.77	3.00	-12.71	1.25	-0.02	0	0	1	-1.0
2236.4150	410.95	-2.90	3.03	-12.67	1.02	-0.01	0	0	1	-1.0
2236.4460	410.88	-2.21	3.06	-12.65	1.00	-0.01	0	0	1	-1.0
2236.4770	410.83	-1.35	3.09	-12.62	0.53	-0.01	0	0	1	-1.0
2236.5080	410.82	-0.12	3.08	-12.63	-0.51	0.01	0	0	1	-1.0
2236.5390	410.83	0.16	3.08	-12.63	0.19	-0.00	0	0	1	-1.0
2236.5700	410.83	0.16	3.09	-12.62	0.50	-0.01	0	0	1	-1.0
2236.6010	410.84	0.28	3.11	-12.60	0.76	-0.01	0	0	1	-1.0
2236.6320	410.85	0.53	3.13	-12.58	0.72	-0.01	0	0	1	-1.0
2236.6630	410.88	0.82	-3.14	-12.56	0.51	-0.01	0	0	1	-1.0
2236.6940	410.91	1.10	-3.13	-12.55	0.08	-0.00	0	0	1	-1.0
2236.7250	410.95	1.61	-3.13	-12.56	-0.25	0.00	0	0	1	-1.0
2236.7560	411.01	1.91	3.13	-12.57	-0.51	0.01	0	0	1	-1.0
2236.7870	411.06	1.28	3.14	-12.57	0.43	-0.01	0	0	1	-1.0
2236.8180	411.07	0.24	-3.11	-12.54	1.50	-0.02	0	0	1	-1.0
2236.8490	411.07	-0.15	-3.06	-12.49	1.30	-0.02	0	0	1	-1.0
